1.380000000000000000e+03,-1.252092102209612923e-01
1.380000000000000000e+03,-2.844651459167537588e-01
1.380000000000000000e+03,-4.347556054401945924e-01
1.380000000000000000e+03,-5.835915554561021956e-01
1.380000000000000000e+03,-7.467505466880028919e-01
1.380000000000000000e+03,-9.112993413084530259e-01
1.380000000000000000e+03,-9.745496594208391539e-01
1.380000000000000000e+03,-1.039472861597730668e+00
1.380000000000000000e+03,-1.087298124449532111e+00
1.380000000000000000e+03,-1.170876086407723893e+00
1.380000000000000000e+03,-1.273618823933226007e+00
1.380000000000000000e+03,-1.291193884382334067e+00
1.380000000000000000e+03,-1.296304430542020825e+00
1.380000000000000000e+03,-1.485778166758416896e+00
1.380000000000000000e+03,-1.686596780469165502e+00
1.380000000000000000e+03,-1.762018179983027233e+00
1.380000000000000000e+03,-1.819600180082886487e+00
1.380000000000000000e+03,-1.877386633725557363e+00
1.380000000000000000e+03,-1.977584151737006968e+00
1.380000000000000000e+03,-2.041614372826629165e+00
1.380000000000000000e+03,-2.024854506493494188e+00
1.380000000000000000e+03,-1.927058315322095261e+00
1.380000000000000000e+03,-1.827224303565861740e+00
1.380000000000000000e+03,-1.833264835273524351e+00
1.380000000000000000e+03,-1.821392966426942372e+00
1.380000000000000000e+03,-1.989545924576124447e+00
1.380000000000000000e+03,-1.951199009902854442e+00
1.380000000000000000e+03,-1.761394732644905536e+00
1.380000000000000000e+03,-1.649635364492362699e+00
1.380000000000000000e+03,-1.695570056010397231e+00
1.380000000000000000e+03,-1.746483380877557057e+00
1.380000000000000000e+03,-1.899708291853160480e+00
1.380000000000000000e+03,-1.661971003940170055e+00
1.380000000000000000e+03,-1.621863395143808839e+00
1.380000000000000000e+03,-1.531369819158558077e+00
1.380000000000000000e+03,-1.442757801360400549e+00
1.380000000000000000e+03,-1.206719536301825713e+00
1.380000000000000000e+03,-1.161562391812896555e+00
1.380000000000000000e+03,-1.194308797273414546e+00
1.380000000000000000e+03,-1.139289157850819301e+00
1.380000000000000000e+03,-1.134369640730815254e+00
1.380000000000000000e+03,-1.178276628658579073e+00
1.380000000000000000e+03,-1.282491620479308425e+00
1.380000000000000000e+03,-1.406576974649790923e+00
1.380000000000000000e+03,-1.402630891640744171e+00
1.380000000000000000e+03,-1.412603721885308028e+00
1.380000000000000000e+03,-1.496009931819719752e+00
1.380000000000000000e+03,-1.557557571117415662e+00
1.380000000000000000e+03,-1.493613093457239138e+00
1.380000000000000000e+03,-1.372634287721836488e+00
1.380000000000000000e+03,-1.220941750234262324e+00
1.380000000000000000e+03,-1.489109010308023784e+00
1.380000000000000000e+03,-1.869831239003850065e+00
1.380000000000000000e+03,-1.946409357041859689e+00
1.380000000000000000e+03,-1.852442949837169062e+00
1.380000000000000000e+03,-1.708774001167030487e+00
1.380000000000000000e+03,-1.478869313718399248e+00
1.380000000000000000e+03,-1.375874846421590414e+00
1.380000000000000000e+03,-1.204360128270590691e+00
1.380000000000000000e+03,-1.104796131089419875e+00
1.380000000000000000e+03,-8.725017341237287782e-01
1.380000000000000000e+03,-7.866388401636043026e-01
1.380000000000000000e+03,-7.671988726249160395e-01
1.380000000000000000e+03,-6.696261868716756327e-01
1.380000000000000000e+03,-6.898693853224443506e-01
1.380000000000000000e+03,-7.106655223785636188e-01
1.380000000000000000e+03,-6.809121639437739626e-01
1.380000000000000000e+03,-7.658754679224979434e-01
1.380000000000000000e+03,-8.662480597036474883e-01
1.380000000000000000e+03,-9.953451513465372269e-01
1.380000000000000000e+03,-1.084897500036736462e+00
1.380000000000000000e+03,-1.100129635332272038e+00
1.380000000000000000e+03,-8.728114298362377177e-01
1.380000000000000000e+03,-8.544484904827255312e-01
1.380000000000000000e+03,-5.892599592117294671e-01
1.380000000000000000e+03,-4.202184389254048913e-01
1.380000000000000000e+03,-2.413867379545948932e-01
1.380000000000000000e+03,-6.510090209552406304e-02
1.380000000000000000e+03,3.338152015478206697e-02
1.380000000000000000e+03,-7.067021757137864624e-02
1.380000000000000000e+03,1.069530084248295800e-02
1.380000000000000000e+03,1.100544947964720577e-01
1.380000000000000000e+03,2.205736825604536488e-01
1.380000000000000000e+03,3.847895277747521159e-01
1.380000000000000000e+03,3.487248822806167659e-01
1.380000000000000000e+03,6.725294040944054252e-01
1.380000000000000000e+03,8.666280386068573316e-01
1.380000000000000000e+03,1.021706013575607308e+00
1.380000000000000000e+03,1.301548808349378916e+00
1.380000000000000000e+03,1.058586830680465996e+00
1.380000000000000000e+03,1.327225752966878281e+00
1.380000000000000000e+03,1.402464114452122379e+00
1.380000000000000000e+03,1.626161736680466152e+00
1.380000000000000000e+03,1.476018511560493796e+00
1.380000000000000000e+03,1.203438649791493065e+00
1.380000000000000000e+03,1.127654791818574420e+00
1.380000000000000000e+03,8.714759569476588918e-01
1.380000000000000000e+03,6.602847425061456610e-01
1.380000000000000000e+03,8.024167748217705398e-01
1.380000000000000000e+03,9.360564674598623736e-01
1.380000000000000000e+03,9.739958418568265275e-01
1.380000000000000000e+03,1.424227067249205891e+00
1.380000000000000000e+03,1.824359609976890395e+00
1.380000000000000000e+03,1.791750271382976933e+00
1.380000000000000000e+03,2.023903612093030713e+00
1.380000000000000000e+03,2.173152483735806051e+00
1.380000000000000000e+03,1.778758053757348856e+00
1.380000000000000000e+03,1.919327012006008859e+00
1.380000000000000000e+03,2.514518274400766806e+00
1.380000000000000000e+03,2.843373937338952384e+00
1.380000000000000000e+03,3.177660968816175213e+00
1.380000000000000000e+03,3.074269618100016643e+00
1.380000000000000000e+03,2.727960275214110553e+00
1.380000000000000000e+03,2.351101632431438215e+00
1.380000000000000000e+03,2.934711560557786481e+00
1.380000000000000000e+03,3.475924334556409256e+00
1.380000000000000000e+03,4.274533101053536122e+00
1.380000000000000000e+03,4.449956142545209659e+00
1.380000000000000000e+03,4.209458717556000096e+00
1.380000000000000000e+03,3.950385920174496857e+00
1.380000000000000000e+03,3.737685655933299156e+00
1.380000000000000000e+03,4.292332263139235771e+00
1.380000000000000000e+03,5.142834530518309855e+00
1.380000000000000000e+03,5.552135473338052130e+00
1.380000000000000000e+03,5.580268980364492037e+00
1.380000000000000000e+03,5.312790936718515766e+00
1.380000000000000000e+03,5.084475990744561358e+00
1.380000000000000000e+03,4.987032589978916519e+00
1.380000000000000000e+03,5.810671335092644441e+00
1.380000000000000000e+03,6.613751583626256370e+00
1.380000000000000000e+03,6.848626050533548337e+00
1.380000000000000000e+03,7.098832721831679571e+00
1.380000000000000000e+03,6.692581284295594735e+00
1.380000000000000000e+03,6.436893895063690252e+00
1.380000000000000000e+03,6.867442799360308214e+00
1.380000000000000000e+03,7.576362865004939273e+00
1.380000000000000000e+03,8.353667432054070474e+00
1.380000000000000000e+03,8.859534699981091777e+00
1.380000000000000000e+03,8.552989462398389975e+00
1.380000000000000000e+03,7.886830558921141154e+00
1.380000000000000000e+03,7.283877267064298167e+00
1.380000000000000000e+03,7.451821726791414413e+00
1.380000000000000000e+03,8.536383651123363947e+00
1.380000000000000000e+03,9.852026456391945075e+00
1.380000000000000000e+03,1.076411042918056715e+01
1.380000000000000000e+03,9.617914469311637404e+00
1.380000000000000000e+03,8.501756318740403273e+00
1.380000000000000000e+03,8.654028783265362179e+00
1.380000000000000000e+03,1.000039251938775209e+01
1.380000000000000000e+03,1.173881558576356809e+01
1.380000000000000000e+03,1.283615989846685501e+01
1.380000000000000000e+03,1.231557926142969528e+01
1.380000000000000000e+03,1.079369355765679117e+01
1.380000000000000000e+03,9.171030260186128658e+00
1.380000000000000000e+03,8.781276883174921721e+00
1.380000000000000000e+03,1.060072875270474668e+01
1.380000000000000000e+03,1.264481774482972298e+01
1.380000000000000000e+03,1.444250523443195533e+01
1.380000000000000000e+03,1.312291108583302091e+01
1.380000000000000000e+03,1.085363212493966145e+01
1.380000000000000000e+03,9.723773594927909159e+00
1.380000000000000000e+03,1.154669091223060384e+01
1.380000000000000000e+03,1.435623431597439748e+01
1.380000000000000000e+03,1.682872828560015321e+01
1.380000000000000000e+03,1.742251267439788620e+01
1.380000000000000000e+03,1.585527190895722605e+01
1.380000000000000000e+03,1.349340935676347897e+01
1.380000000000000000e+03,1.344868961113614958e+01
1.380000000000000000e+03,1.607965532423459010e+01
1.380000000000000000e+03,1.827202724359665353e+01
1.380000000000000000e+03,1.903094619438254398e+01
1.380000000000000000e+03,1.737636799352100780e+01
1.380000000000000000e+03,1.511197842809416692e+01
1.380000000000000000e+03,1.383189723546871441e+01
1.380000000000000000e+03,1.601745250367268270e+01
1.380000000000000000e+03,1.822707584433803873e+01
1.380000000000000000e+03,1.798099079698522473e+01
1.380000000000000000e+03,1.630251490235958656e+01
1.380000000000000000e+03,1.431320385034611675e+01
1.380000000000000000e+03,1.393492526569458256e+01
